0:0:14.85238,12,-0.01373
0:0:14.89243,10,0.02588
0:0:14.90037,11,0.10128
0:0:14.90843,12,-0.03204
0:0:14.91636,0,56.25916
0:0:14.94835,10,0.02672
0:0:14.95641,11,0.10118
0:0:14.96435,12,-3.58434
0:0:14.97228,0,74.99084
0:0:15.00415,10,0.03693
0:0:15.01221,11,0.10056
0:0:15.02015,12,-0.22202
0:0:15.06019,10,0.02603
0:0:15.06813,11,0.09932
0:0:15.07619,12,-0.08698
0:0:15.11624,10,0.02625
0:0:15.12418,11,0.10047
0:0:15.13223,12,-3.74914
0:0:15.17216,10,0.02603
0:0:15.18022,11,0.10143
0:0:15.18816,12,-0.00687
0:0:15.22820,10,0.02608
0:0:15.23614,11,0.10014
0:0:15.24420,12,-0.00687
0:0:15.28425,10,0.02917
0:0:15.29219,11,0.09948
0:0:15.30024,12,-0.01373
0:0:15.34017,10,0.03016
0:0:15.34823,11,0.10086
0:0:15.35617,12,-0.00687
0:0:15.39621,10,0.03074
0:0:15.40427,11,0.09785
0:0:15.41221,12,-0.00687
0:0:15.45226,10,0.04134
0:0:15.46020,11,0.09991
0:0:15.46825,12,-0.01373
0:0:15.50830,10,0.02958
0:0:15.51624,11,0.09901
0:0:15.52430,12,0
0:0:15.56422,10,0.03057
0:0:15.57228,11,0.09988
0:0:15.58022,12,0
0:0:15.62027,10,0.03015
0:0:15.62833,11,0.10037
0:0:15.63626,12,-0.00687
0:0:15.67631,10,0.0312
0:0:15.68425,11,0.09923
0:0:15.69231,12,-0.01373
0:0:15.73236,10,0.0256
0:0:15.74029,11,0.09991
0:0:15.74835,12,-0.00687
0:0:15.78828,10,0.02667
0:0:15.79634,11,0.10125
0:0:15.80427,12,-0.01373
0:0:15.84432,10,0.02743
0:0:15.85238,11,0.09959
0:0:15.86032,12,-0.01373
0:0:15.90037,10,0.03635
0:0:15.90830,11,0.1008
0:0:15.91636,12,0
0:0:15.95629,10,0.02601
0:0:15.96435,11,0.10118
0:0:15.97241,12,-0.00687
0:0:16.01209,10,0.02596
0:0:16.02015,11,0.10082
0:0:16.02808,12,0
0:0:16.06813,10,0.02554
0:0:16.07607,11,0.1001
0:0:16.08413,12,-0.01373
0:0:16.12418,10,0.02774
0:0:16.13211,11,0.10095
0:0:16.13968,12,-0.01373
0:0:16.18010,10,0.02712
0:0:16.18816,11,0.10162
0:0:16.19609,12,-0.00687
0:0:16.23614,10,0.02704
0:0:16.24420,11,0.10121
0:0:16.25214,12,-0.00687
0:0:16.29218,10,0.02633
0:0:16.30012,11,0.10155
0:0:16.30818,12,0
0:0:16.34823,10,0.03663
0:0:16.35617,11,0.10132
0:0:16.36423,12,-2.34379
0:0:16.37216,0,74.99084
0:0:16.40415,10,0.02632
0:0:16.41221,11,0.10045
0:0:16.42015,12,-0.15335
0:0:16.46020,10,0.02649
0:0:16.46825,11,0.10114
0:0:16.47619,12,-0.01373
0:0:16.48413,0,74.99084
0:0:16.51624,10,0.02552
0:0:16.52418,11,0.1015
0:0:16.53223,12,-2.41245
0:0:16.54017,0,74.99084
0:0:16.57216,10,0.02634
0:0:16.58022,11,0.10075
0:0:16.58828,12,-0.0206
0:0:16.62820,10,0.02608
0:0:16.63626,11,0.10082
0:0:16.64420,12,-2.36439
0:0:16.68425,10,0.02624
0:0:16.69219,11,0.10003
0:0:16.70024,12,-0.02747
0:0:16.74029,10,0.02565
0:0:16.74823,11,0.1012
0:0:16.75629,12,-3.73083
0:0:16.79622,10,0.03467
0:0:16.80427,11,0.10157
0:0:16.81221,12,-2.35752
0:0:16.82027,0,-0.00916
0:0:16.85226,10,0.02559
0:0:16.86032,11,0.10074
0:0:16.86825,12,-0.01373
0:0:16.90830,10,0.0284
0:0:16.91624,11,0.09827
0:0:16.92430,12,-0.01373
0:0:16.96435,10,0.02792
0:0:16.97228,11,0.09916
0:0:16.98034,12,-0.00687
0:0:17.02003,10,0.02751
0:0:17.02808,11,0.09968
0:0:17.03602,12,0
0:0:17.07607,10,0.02954
0:0:17.08401,11,0.09941
0:0:17.09206,12,-0.00687
0:0:17.13211,10,0.02957
0:0:17.14005,11,0.09888
0:0:17.14811,12,-0.00687
0:0:17.18803,10,0.02805
0:0:17.19609,11,0.0999
0:0:17.20317,12,-0.01373
0:0:17.24408,10,0.0372
0:0:17.25214,11,0.10012
0:0:17.26007,12,-0.0206
0:0:17.30012,10,0.02942
0:0:17.30806,11,0.10085
0:0:17.31612,12,-0.0206
0:0:17.35617,10,0.02351
0:0:17.36410,11,0.10055
0:0:17.37216,12,-0.00687
0:0:17.41209,10,0.02478
0:0:17.42015,11,0.10141
0:0:17.42821,12,0
0:0:17.46813,10,0.0233
0:0:17.47619,11,0.10102
0:0:17.48413,12,-0.01373
0:0:17.52418,10,0.02485
0:0:17.53211,11,0.10144
0:0:17.54017,12,-0.01373
0:0:17.58022,10,0.02348
0:0:17.58816,11,0.10153
0:0:17.59621,12,-0.00687
0:0:17.63614,10,0.02345
0:0:17.64420,11,0.10092
0:0:17.65214,12,-0.01373
0:0:17.69219,10,0.03203
0:0:17.70024,11,0.10092
0:0:17.70818,12,-0.01373
0:0:17.74823,10,0.02256
0:0:17.75617,11,0.10175
0:0:17.76423,12,-0.01373
0:0:17.80415,10,0.02214
0:0:17.81221,11,0.10177
0:0:17.82027,12,-0.01373
0:0:17.86020,10,0.02212
0:0:17.86825,11,0.10164
0:0:17.87619,12,-0.01373
0:0:17.91624,10,0.02201
0:0:17.92418,11,0.10161
0:0:17.93223,12,-0.0206
0:0:17.97228,10,0.02303
0:0:17.98022,11,0.10013
0:0:17.98828,12,-0.01373
0:0:18.02796,10,0.02245
0:0:18.03602,11,0.10165
0:0:18.04396,12,-0.0206
0:0:18.08401,10,0.02227
0:0:18.09206,11,0.1018
0:0:18.10000,12,-2.34379
0:0:18.14005,10,0.03311
0:0:18.14799,11,0.10087
0:0:18.15604,12,-0.01373
0:0:18.19609,10,0.0223
0:0:18.20403,11,0.10145
0:0:18.21197,12,-0.02747
0:0:18.25201,10,0.02184
0:0:18.26007,11,0.10173
0:0:18.26801,12,-0.00687
0:0:18.30806,10,0.02174
0:0:18.31612,11,0.10072
0:0:18.32405,12,-0.00687
0:0:18.36410,10,0.02132
0:0:18.37204,11,0.10219
0:0:18.38010,12,-0.01373
0:0:18.42015,10,0.0205
0:0:18.42808,11,0.10107
0:0:18.43614,12,-0.01373
0:0:18.47607,10,0.02074
0:0:18.48413,11,0.09924
0:0:18.49206,12,-0.01373
0:0:18.53211,10,0.02602
0:0:18.54017,11,0.0999
0:0:18.54811,12,-0.00687
0:0:18.58816,10,0.03491
0:0:18.59609,11,0.09892
0:0:18.60415,12,-0.01373
0:0:18.64408,10,0.02564
0:0:18.65214,11,0.10041
0:0:18.66019,12,-0.01373
0:0:18.70012,10,0.02633
0:0:18.70818,11,0.09912
0:0:18.71612,12,-0.02747
0:0:18.75617,10,0.02737
0:0:18.76410,11,0.09941
0:0:18.77216,12,-0.0206
0:0:18.81221,10,0.02771
0:0:18.82015,11,0.09858
0:0:18.82821,12,-0.01373
0:0:18.86813,10,0.02685
0:0:18.87619,11,0.09963
0:0:18.88413,12,-0.01373
0:0:18.92418,10,0.02022
0:0:18.93223,11,0.10132
0:0:18.94017,12,-0.00687
0:0:18.98022,10,0.01949
0:0:18.98816,11,0.09972
0:0:18.99622,12,-0.0206
0:0:19.03602,10,0.02015
0:0:19.04396,11,0.10085
0:0:19.05202,12,-0.0206
0:0:19.09194,10,0.01941
0:0:19.10000,11,0.10034
0:0:19.10794,12,-0.0206
0:0:19.14799,10,0.01918
0:0:19.15604,11,0.10054
0:0:19.16398,12,-0.01373
0:0:19.20403,10,0.01997
0:0:19.21197,11,0.10126
0:0:19.22002,12,-0.01373
0:0:19.25995,10,0.0203
0:0:19.26801,11,0.10132
0:0:19.27607,12,-0.01373
0:0:19.31599,10,0.01933
0:0:19.32405,11,0.10062
0:0:19.33199,12,-0.0206
0:0:19.37204,10,0.01955
0:0:19.37998,11,0.10163
0:0:19.38803,12,-0.01373
